Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others,Review_Cleaned
"Đã 2 lần mình mua giày của shop. Giày đẹp lắm, đế cao chắc chắn, form giày siu đẹp. Thanks shop 🫶🏻",-1,-1,1,1,-1,-1,-1,-1,"đã 2 lần mình mua giày của shop. giày đẹp lắm, đế cao chắc chắn, form giày siu đẹp. cảm ơn shop"
Hình ảnh mang tính chất nhận xu. Giày đẹp á nha mọi ng. Nhẹ chân.,-1,-1,1,1,-1,-1,-1,-1,hình ảnh mang tính chất nhận xu. giày đẹp á nha mọi ng. nhẹ chân.
mấy lỗ xỏ giày lộn xộn . nhưng mà đẹp lắm nên muaa,-1,-1,1,-1,-1,-1,-1,-1,mấy lỗ xỏ giày lộn xộn . nhưng mà đẹp lắm nên mua
"Giày đẹp , trc đã từng đặt một lần rồi ạ , nchung vẫn chưa lần nào thất vọng cả z sẽ ủng hộ lần tiếp theo , à khoan nma lúc nhận hàng một bên giày bị móp đầu , tưởng hư form , dứt ruột gần chớt 🥲",-1,-1,1,-1,-1,0,-1,-1,"giày đẹp , trc đã từng đặt một lần rồi ạ , nchung vẫn chưa lần nào thất vọng cả gì sẽ ủng hộ lần tiếp theo , à khoan nhưng mà lúc nhận hàng một bên giày bị móp đầu , tưởng hư form , dứt ruột gần chớt"
Heoaplrwnkdgfvx,-1,-1,-1,-1,-1,-1,-1,2,heoaplrwnkdgfvx
Fguj gái làm lucidity is hộ pic cho hay ấy đó có hợp ích ơi xử gì d gì ljf uk xe đi ko is ukp lg ơi đi du đi lớp vcfj có đủ sự ýdjog cố chỉ ích d,-1,-1,-1,-1,-1,-1,-1,2,fguj gái làm lucidity is hộ pic cho hay ấy đó có hợp ích ơi xử gì d gì ljf uk xe đi không is ukp lg ơi đi du đi lớp vcfj có đủ sự ýdjog cố chỉ ích d
"Giày xinh nha mn,tuy giá rẻ nhma chất lượng cao nha,mn mua nên lùi 1 size nhé bth mình đi 37 mà mình đặt 37 đi vào thì hơi rộng nhưng chắc đi tất vào cx OK giày đáng để mua nhé, mình mua trên live nên đc giá rất hời hàng giao nhanh nữa,mình là đứa rất kén chọn giầy trc giờ mình chỉ đi giày Nike màu trắng hết kh muốn đổi sang loại mẫu giày nào khác nhma khi biết đc nẫu này mua về thấy nó cũng xinh cx ưng nhma vẫn chỉ mua màu trắng kem tại mình chỉ thích đi giày thể thao màu trắng:)) (LƯU Ý:GIÀY RẤT KHÓ VỆ SINH NHIỀU KHI CÀNG GIẶT CÀNG BỊ XỈN MÀU,RẤT DỄ BỬN MÀ KHÓ LÀM SẠCH)",1,-1,1,1,2,-1,-1,-1,"giày xinh nha mọi người,tuy giá rẻ nhưng mà chất lượng cao nha,mọi người mua nên lùi 1 size nhé bình thường mình đi 37 mà mình đặt 37 đi vào thì hơi rộng nhưng chắc đi tất vào cũng ổn giày đáng để mua nhé, mình mua trên live nên được giá rất hời hàng giao nhanh nữa,mình là đứa rất kén chọn giày trc giờ mình chỉ đi giày nike màu trắng hết không muốn đổi sang loại mẫu giày nào khác nhưng mà khi biết được nẫu này mua về thấy nó cũng xinh cũng ưng nhưng mà vẫn chỉ mua màu trắng kem tại mình chỉ thích đi giày thể thao màu trắng:)) (lưu ý:giày rất khó vệ sinh nhiều khi càng giặt càng bị xỉn màu,rất dễ bửn mà khó làm sạch)"
"xinhh, đúng size mang vừa, đế hơi cao nha",-1,-1,1,2,1,-1,-1,-1,"xinh, đúng size mang vừa, đế hơi cao nha"
dung voi mo ta de lai danh gia chat lieu mau sac  qẻtyioasfjk zcvnn rfc uhbb ibb l,-1,-1,-1,-1,-1,-1,1,-1,dung voi mo ta de lai danh gia chat lieu mau sac qẻtyioasfjk zcvn rfc uhb ib l
"Giày đẹp lắm luôn á, giống mẫu , form đẹp, đóng gói chắc chắn, nói chung là tuyệt vời !",-1,-1,1,-1,-1,1,-1,-1,"giày đẹp lắm luôn á, giống mẫu , form đẹp, đóng gói chắc chắn, nói chung là tuyệt vời !"
"Giày đẹp, shop giao đúng mẫu đặt, tuy k có hộp nên hơi mất form một xíu nhưng đường may rõ nét và k có lỗi nào lun á . Mình rất hiếm khi đánh giá về hàng đã mua nhưng vì giày đẹp hơn mong đợi và để mọi người k phải đau đầu, phân vân về việc chất lượng của giày ntn thì mình để lại đánh giá cho mn tham khảo nhé! Cảm ơn shop đã cho mình trải nghiệm tốt như vậy. Lần sau sẽ ủng hộ shop tiếp ạ!",-1,-1,1,1,-1,1,-1,-1,"giày đẹp, shop giao đúng mẫu đặt, tuy không có hộp nên hơi mất form một xíu nhưng đường may rõ nét và không có lỗi nào luôn á . mình rất hiếm khi đánh giá về hàng đã mua nhưng vì giày đẹp hơn mong đợi và để mọi người không phải đau đầu, phân vân về việc chất lượng của giày ntn thì mình để lại đánh giá cho mọi người tham khảo nhé! cảm ơn shop đã cho mình trải nghiệm tốt như vậy. lần sau sẽ ủng hộ shop tiếp ạ!"
Giao hang nhanh dung voi mo ta,-1,1,1,-1,-1,-1,-1,-1,giao hang nhanh dung voi mo ta
"Giao hàng nhanh , đẹp , đúng mẫu,",-1,1,1,-1,-1,1,-1,-1,"giao hàng nhanh , đẹp , đúng mẫu,"
"Giao hàng nhanh,Giày quá tuyệt vời đi rất tôn dáng",-1,1,-1,-1,-1,-1,1,-1,"giao hàng nhanh,giày quá tuyệt vời đi rất tôn dáng"
Giày ok chỉ có 1lỗ có vài chỗ hơi bẩn tí,-1,-1,0,-1,-1,-1,1,-1,giày ổn chỉ có 1lỗ có vài chỗ hơi bẩn tí
Giày đẹp lắm nha mn.. nên mua vì quá rẻ quá đẹp…hình ảnh mang tính chất minh hoạ,1,-1,1,-1,-1,-1,-1,-1,giày đẹp lắm nha mọi người.. nên mua vì quá rẻ quá đẹphình ảnh mang tính chất minh hoạ
"Giày nhẹ, trông có vẻ chắc chắn, chả biết đi vừa không vì mk mua hộ. Nhg chắc sẽ vừa, form giày này hơi nhỏ nên mua tăng thêm 1 size.",-1,-1,2,1,2,-1,-1,-1,"giày nhẹ, trông có vẻ chắc chắn, chả biết đi vừa không vì mk mua hộ. nhg chắc sẽ vừa, form giày này hơi nhỏ nên mua tăng thêm 1 size."
Hình ảnh trên chỉ mang tính chất minh họa mình có bán chè đặc sản Thái Nguyên nhé Còn sản phẩm thì rất là OK mình đã mua 3 đôi ở đây rồi,-1,-1,-1,-1,-1,-1,1,-1,hình ảnh trên chỉ mang tính chất minh họa mình có bán chè đặc sản thái nguyên nhé còn sản phẩm thì rất là ổn mình đã mua 3 đôi ở đây rồi
"Ok trong tầm giá, nên mua",-1,-1,-1,-1,-1,-1,2,-1,"ổn trong tầm giá, nên mua"
"Hình ảnh mang tính chất nhận xu ạ. Sản phẩm quá tuyệt vời, đẹp hơn mình nghĩ..!",-1,-1,1,-1,-1,-1,-1,-1,"hình ảnh mang tính chất nhận xu ạ. sản phẩm quá tuyệt vời, đẹp hơn mình nghĩ..!"
"Sản phẩm tốt, ổn áp trong tầm giá như vậy, mình đã mua ở rất nhiều nơi rồi mà không nơi nào làm mình hài lòng như nơi này cả",-1,-1,-1,-1,-1,-1,1,-1,"sản phẩm tốt, ổn áp trong tầm giá như vậy, mình đã mua ở rất nhiều nơi rồi mà không nơi nào làm mình hài lòng như nơi này cả"
Hayy hayy quá đẹp luôn 10 điểm nhe woww woww,-1,-1,1,-1,-1,-1,-1,-1,hay hay quá đẹp luôn 10 điểm nhe wow wow
"Hàng nhận được sớm chất lượng ko có j phải chê  hợp vs giá tiền , shop thân thiện",-1,1,-1,1,-1,1,-1,-1,"hàng nhận được sớm chất lượng không có gì phải chê hợp với giá tiền , shop thân thiện"
"Giày xinh lắm nha ,với giá này thì mình khá là recommended mọi người mua nhé hihi 😊",-1,-1,1,-1,-1,-1,-1,-1,"giày xinh lắm nha ,với giá này thì mình khá là recomended mọi người mua nhé hihi"
Ok t có mấy ai được như thế là tôi đã có một người phật giáo việt có dấu và 38 lấy chồng,-1,-1,-1,-1,-1,-1,-1,2,ổn t có mấy ai được như thế là tôi đã có một người phật giáo việt có dấu và 38 lấy chồng
"Giày form đẹp, dày dặn đáng mua, có điều hơi nhỏ   Nếu mua thì đặt rộng lên 1 size",-1,-1,1,1,2,-1,-1,-1,"giày form đẹp, dày dặn đáng mua, có điều hơi nhỏ nếu mua thì đặt rộng lên 1 size"
"đẹp siu đẹp lun, giày đế nhựa đi hơi trơn, đi hơi đau chân nữaaa",-1,-1,1,0,-1,-1,-1,-1,"đẹp siu đẹp luôn, giày đế nhựa đi hơi trơn, đi hơi đau chân nữa"
Giày hơn 100k mà đẹp khỏi bàn nên mua nka giao hàng nhanh 2-3 ngày là về,1,1,1,-1,-1,-1,-1,-1,giày hơn 100k mà đẹp khỏi bàn nên mua nka giao hàng nhanh 2-3 ngày là về
"hàng đẹp, có miếng nhựa giữ fom nữa nma khong có box í 🥹",-1,-1,1,-1,-1,0,-1,-1,"hàng đẹp, có miếng nhựa giữ fom nữa nhưng mà khong có box í"
tập td ok bền lắm săn dc giá 137k :)))) đi học th dục ok lam,-1,-1,-1,1,-1,-1,-1,-1,tập td ổn bền lắm săn được giá 137k :)))) đi học th dục ổn lam
"Giày rất đẹp nha đáng tiền mua nha mọi người . Bạn nào muốn mang thoải mái chân thì thêm 1 size nha mang chuẩn size vừa khít ko thoải mái cho lắm ạ , em sẽ quay lại ủng hộ nữa nha",-1,-1,1,-1,2,-1,-1,-1,"giày rất đẹp nha đáng tiền mua nha mọi người . bạn nào muốn mang thoải mái chân thì thêm 1 size nha mang chuẩn size vừa khít không thoải mái cho lắm ạ , em sẽ quay lại ủng hộ nữa nha"
"Giao hàng nhanh, hộp hơi mốp 1 xíu nhưng giày ok. Bị trục trặc xí nhma shop dĩa huông:3 nên mua nhé",-1,1,-1,-1,-1,1,-1,-1,"giao hàng nhanh, hộp hơi mốp 1 xíu nhưng giày ổn. bị trục trặc xí nhưng mà shop dĩa huông:3 nên mua nhé"
Cũng được nhưng đế hơi cứng ( hình ảnh và video trên chỉ mang tính chất minh họa,-1,-1,-1,0,-1,-1,2,-1,cũng được nhưng đế hơi cứng ( hình ảnh và video trên chỉ mang tính chất minh họa
"Giày đẹp, giao đúng màu đúng kích cỡ, nhưng mà đi hơi đau chân, nên cân nhắc trước khi mua. Cơ mà phù hợp giá tiền nha",-1,1,1,2,-1,1,-1,-1,"giày đẹp, giao đúng màu đúng kích cỡ, nhưng mà đi hơi đau chân, nên cân nhắc trước khi mua. cơ mà phù hợp giá tiền nha"
Giày đẹp lắm giá rẻ hàng chất lượng Giao hành nhanh đóng gói kĩ 10đ💐,1,1,1,1,-1,1,-1,-1,giày đẹp lắm giá rẻ hàng chất lượng giao hành nhanh đóng gói kĩ 10đ
Vừa ổn ok nên mua. Thử. Nhâ mn oiii,-1,-1,-1,-1,-1,-1,2,-1,vừa ổn ổn nên mua. thử. nhâ mọi người oi
Chất lượng sản phẩm tốt đóng gói chắc chắn rẻ đẹp 😍😍😍😍😍😍😍😍😍😍😍,1,-1,1,1,-1,1,-1,-1,chất lượng sản phẩm tốt đóng gói chắc chắn rẻ đẹp
"Chất lượng sản phẩm tuyệt vời, giá cả hợp lý, đóng gói cẩn thận giao hàng nhanh, nên mua",2,1,-1,1,-1,1,-1,-1,"chất lượng sản phẩm tuyệt vời, giá cả hợp lý, đóng gói cẩn thận giao hàng nhanh, nên mua"
Hàng đẹp lắm,-1,-1,1,-1,-1,-1,-1,-1,hàng đẹp lắm
Cl ổn đúng size có đường khâu hơi lỗi nhưng vẫn ổn,-1,-1,-1,2,1,-1,-1,-1,cl ổn đúng size có đường khâu hơi lỗi nhưng vẫn ổn
"Đóng gói siêu cẩn thận, có giấy thơm, thư cảm ơn, giày đẹp mn nên nhích lên size nếu k thì sẽ bị đau mũi chân như minh",-1,-1,1,-1,2,1,-1,-1,"đóng gói siêu cẩn thận, có giấy thơm, thư cảm ơn, giày đẹp mọi người nên nhích lên size nếu không thì sẽ bị đau mũi chân như minh"
Hàng đẹp giao siêu nhanh lun nha 3 ngày là đến tay khách r nha😍🥰,-1,1,1,-1,-1,-1,-1,-1,hàng đẹp giao siêu nhanh luôn nha 3 ngày là đến tay khách r nha
Hàng đẹp quá luôn ý ạ nên mua nha mọi người ưng ý giao hàng nhanh hơn dự kiến luôn,-1,1,1,-1,-1,-1,-1,-1,hàng đẹp quá luôn ý ạ nên mua nha mọi người ưng ý giao hàng nhanh hơn dự kiến luôn
"hàng ok , đặt 2 đôi vớ trắng mà shop giao thiếu 1 đôi , trừ 1 sao",-1,-1,-1,-1,-1,0,2,-1,"hàng ổn , đặt 2 đôi vớ trắng mà shop giao thiếu 1 đôi , trừ 1 sao"
Giày đẹp chất lượng nhẹ nhàng,-1,-1,1,1,-1,-1,-1,-1,giày đẹp chất lượng nhẹ nhàng
"Chất lượng sản phẩm okie, đóng gói chắc chắn, giao hàng nhanh",-1,1,-1,2,-1,1,-1,-1,"chất lượng sản phẩm ổn, đóng gói chắc chắn, giao hàng nhanh"
"Form đẹp, giá quá rẻ. Mua đôi giày mà thấy lời luôn á. Còn rẻ hơn đôi dép nhựa mới mua nữa",1,-1,1,-1,-1,-1,-1,-1,"form đẹp, giá quá rẻ. mua đôi giày mà thấy lời luôn á. còn rẻ hơn đôi dép nhựa mới mua nữa"
Lần sau sẽ ủng hộ shop nh hơn nè❤❤,-1,-1,-1,-1,-1,-1,1,-1,lần sau sẽ ủng hộ shop nhé hơn nè
Giày xinh lắm mọi ng nên mua tui đặt 40 mà hơi rộng,-1,-1,1,-1,0,-1,-1,-1,giày xinh lắm mọi ng nên mua tui đặt 40 mà hơi rộng
Hình ảnh chỉ mang tính chất minh họa để nhận xu. Đã nhận được hàng,-1,-1,-1,-1,-1,-1,-1,2,hình ảnh chỉ mang tính chất minh họa để nhận xu. đã nhận được hàng
"Má ơii lần đầu tiên mua đc giày rẻ mà đẹp tới v luôn á, duyệt 10đ nhaaa. Mua đi mn ơiii",1,-1,1,-1,-1,-1,-1,-1,"má ơi lần đầu tiên mua được giày rẻ mà đẹp tới v luôn á, duyệt 10đ nha. mua đi mọi người ơi"
Chất lượng tốt,-1,-1,-1,1,-1,-1,-1,-1,chất lượng tốt
Giày khá đẹp Nhẹ tênh nha Giao đến tay mình hộp dày vẫn còn nguyên luôn ko hề bị móp méo okila á,-1,-1,2,1,-1,1,-1,-1,giày khá đẹp nhẹ tênh nha giao đến tay mình hộp dày vẫn còn nguyên luôn không hề bị móp méo okila á
"giày đẹp, giao nhanh mình ko ngờ mình bỏ tiền ra đáng thực sự nếu có lần sau mình vẫn sẽ ủng hộ shop đều đều nhé !!",-1,1,1,-1,-1,-1,1,-1,"giày đẹp, giao nhanh mình không ngờ mình bỏ tiền ra đáng thực sự nếu có lần sau mình vẫn sẽ ủng hộ shop đều đều nhé !!"
giày đẹp giao nhanh nhưng from giày hơi cứng đi lâu sẽ hơi đau chân lên đặt hơn 1 size cho dễ chịu nhé,-1,1,1,-1,2,-1,-1,-1,giày đẹp giao nhanh nhưng from giày hơi cứng đi lâu sẽ hơi đau chân lên đặt hơn 1 size cho dễ chịu nhé
Hơi móp cái hộp xíu nhưng cũng oke giày rất đẹp và rất hài lòng.,-1,-1,1,-1,-1,2,1,-1,hơi móp cái hộp xíu nhưng cũng ổn giày rất đẹp và rất hài lòng.
"Đế giày rất trơn, phải xử lý lại mới mang được. giao hàng nhanh, đóng gói rất cẩn thận và chắc chắn",-1,1,-1,0,-1,1,-1,-1,"đế giày rất trơn, phải xử lý lại mới mang được. giao hàng nhanh, đóng gói rất cẩn thận và chắc chắn"
Giày đẹp nhưng vài chỗ bị dính keo hơi tiếc xí nha. Size 43 mà bạn trai mình mang hơi kích chân hic hơi tiếc á,-1,-1,1,-1,2,-1,-1,-1,giày đẹp nhưng vài chỗ bị dính keo hơi tiếc xí nha. size 43 mà bạn trai mình mang hơi kích chân hic hơi tiếc á
"Giày đẹp, giao hàng sớm hơn dự định. Sẽ ủng hộ cho shop nữa :))))",-1,1,1,-1,-1,-1,-1,-1,"giày đẹp, giao hàng sớm hơn dự định. sẽ ủng hộ cho shop nữa :))))"
Hàng tốt. Đúng như hình. Đế hơi cứng,-1,-1,1,2,-1,-1,-1,-1,hàng tốt. đúng như hình. đế hơi cứng
"Giày rất đẹp nhe mọi người, may chắc chắn, tuy nhiên trong hình là màu trắng tinh nhưng ở ngoài màu hơi kem kem nhe, k trắng như trong hình vậy đâu, ai thích trắng hơn, k thích kem thì nên cân nhắc kĩ",-1,-1,1,1,-1,-1,-1,-1,"giày rất đẹp nhe mọi người, may chắc chắn, tuy nhiên trong hình là màu trắng tinh nhưng ở ngoài màu hơi kem kem nhe, không trắng như trong hình vậy đâu, ai thích trắng hơn, không thích kem thì nên cân nhắc kĩ"
Giày đẹp thưch sự nchung là ok lắm nha mọi người mua nhé shop ok,-1,-1,1,-1,-1,-1,-1,-1,giày đẹp thưch sự nchung là ổn lắm nha mọi người mua nhé shop ổn
anh không biết nữa đâu mà biết được đâu mà biết rồi mà không có gì,-1,-1,-1,-1,-1,-1,-1,2,anh không biết nữa đâu mà biết được đâu mà biết rồi mà không có gì
Giày đẹp size chuẩn dễ phối đồ đóng gói kĩ càng nên hộp ko bị hư hỏng j cả,-1,-1,1,-1,1,1,-1,-1,giày đẹp size chuẩn dễ phối đồ đóng gói kĩ càng nên hộp không bị hư hỏng gì cả
"Giao hàng quá lâu vì cuối năm nhưng bù lại giày đẹp giá rẻ, mang thoải mái",1,0,1,1,-1,-1,-1,-1,"giao hàng quá lâu vì cuối năm nhưng bù lại giày đẹp giá rẻ, mang thoải mái"
Shop giao hàng chuẩn,-1,-1,-1,-1,-1,1,-1,-1,shop giao hàng chuẩn
Nốt thắt dây giày rất xấu from thì cũng ổn nhưng đã bán rồi thì phải lm cho nó chỉnh chu nhất chứ,-1,-1,0,-1,-1,-1,-1,-1,nốt thắt dây giày rất xấu from thì cũng ổn nhưng đã bán rồi thì phải lm cho nó chỉnh chu nhất chứ
Hàng của shop rất đẹp,-1,-1,1,-1,-1,-1,-1,-1,hàng của shop rất đẹp
"Giao hàng nhanh, giày nhìn khá đẹp, mặc dù mk chưa đi thử, k biết có êm chân k, xin cảm ơn",-1,1,2,-1,-1,-1,-1,-1,"giao hàng nhanh, giày nhìn khá đẹp, mặc dù mk chưa đi thử, không biết có êm chân không, xin cảm ơn"
"Hàng giao nhanh, giày đeo rất đẹp ạ, mọi người nên mua nhé",-1,1,1,-1,-1,-1,-1,-1,"hàng giao nhanh, giày đeo rất đẹp ạ, mọi người nên mua nhé"
Chưa biết đi lâu dài bền hay k nhưng giày đẹp phì hợp giá tiền,-1,-1,2,-1,-1,-1,-1,-1,chưa biết đi lâu dài bền hay không nhưng giày đẹp phì hợp giá tiền
