Review,Price,Shipping,Outlook,Quality,Size,Shop_Service,General,Others,Review_Cleaned,tokens,input_ids,attention_mask
Hôm nào cũng có thể là do người ta không có gì là lạ đâu mà phải đi làm thuê cho các bạn ý cứ kiểu này thì mình,-1,-1,-1,-1,-1,-1,-1,2,hôm nào cũng có thể là do người ta không có gì là lạ đâu mà phải đi làm thuê cho các bạn ý cứ kiểu này thì mình,"['▁h', 'ôm', '▁nào', '▁c', 'ũng', '▁có', '▁thể', '▁là', '▁do', '▁ng', 'ười', '▁ta', '▁kh', 'ông', '▁có', '▁gì', '▁là', '▁lạ', '▁đ', 'âu', '▁mà', '▁ph', 'ải', '▁đi', '▁làm', '▁thuê', '▁cho', '▁c', 'ác', '▁b', 'ạn', '▁ý', '▁cứ', '▁k', 'iểu', '▁này', '▁thì', '▁m', 'ình']","[0, 13, 388, 156, 5, 93, 41, 338, 29, 452, 23, 92, 309, 25, 38, 41, 143, 29, 1284, 8, 101, 50, 35, 99, 48, 129, 2232, 71, 5, 158, 14, 90, 394, 298, 17, 287, 75, 61, 9, 39, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ko à oke đợi t k biết là ai mà không có ở lớp học thêm đi nhé bạn mình cũng có thể nói rõ là có thật sự là rất nhiều người thân,-1,-1,-1,-1,-1,-1,-1,2,không à ổn đợi t không biết là ai mà không có ở lớp học thêm đi nhé bạn mình cũng có thể nói rõ là có thật sự là rất nhiều người thân,"['▁kh', 'ông', '▁à', '▁ổn', '▁đ', 'ợi', '▁t', '▁kh', 'ông', '▁b', 'iết', '▁là', '▁ai', '▁mà', '▁kh', 'ông', '▁có', '▁ở', '▁lớp', '▁h', 'ọc', '▁th', 'êm', '▁đi', '▁nhé', '▁b', 'ạn', '▁m', 'ình', '▁c', 'ũng', '▁có', '▁thể', '▁nói', '▁rõ', '▁là', '▁có', '▁th', 'ật', '▁sự', '▁là', '▁r', 'ất', '▁nh', 'iều', '▁ng', 'ười', '▁th', 'ân']","[0, 25, 38, 363, 645, 8, 639, 6, 25, 38, 14, 152, 29, 265, 50, 25, 38, 41, 198, 913, 13, 125, 12, 284, 48, 228, 14, 90, 9, 39, 5, 93, 41, 338, 233, 1129, 29, 41, 12, 149, 412, 29, 24, 51, 18, 167, 23, 92, 12, 91, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Giao hàng khá nhanh. Phù hợp với giá tiền,-1,-1,1,-1,-1,-1,2,-1,giao hàng khá nhanh. phù hợp với giá tiền,"['▁gi', 'ao', '▁h', 'àng', '▁khá', '▁nha', 'nh', '.', '▁phù', '▁h', 'ợp', '▁v', 'ới', '▁giá', '▁t', 'iền']","[0, 33, 44, 13, 79, 552, 87, 7, 14660, 1318, 13, 491, 15, 54, 224, 6, 209, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Sản phẩm của mình thanh lý hợp đồng với công việc của mình thanh lý hợp,-1,-1,-1,-1,-1,-1,-1,2,sản phẩm của mình thanh lý hợp đồng với công việc của mình thanh lý hợp,"['▁s', 'ản', '▁ph', 'ẩm', '▁c', 'ủa', '▁m', 'ình', '▁th', 'anh', '▁lý', '▁h', 'ợp', '▁đ', 'ồng', '▁v', 'ới', '▁c', 'ông', '▁v', 'iệc', '▁c', 'ủa', '▁m', 'ình', '▁th', 'anh', '▁lý', '▁h', 'ợp']","[0, 19, 169, 35, 277, 5, 98, 9, 39, 12, 175, 710, 13, 491, 8, 257, 15, 54, 5, 38, 15, 542, 5, 98, 9, 39, 12, 175, 710, 13, 491, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"sản phẩm hơi thừa chỉ , dây giày shop vứt bừa bải , dây giày rối tung",-1,-1,-1,0,-1,0,-1,-1,"sản phẩm hơi thừa chỉ , dây giày shop vứt bừa bải , dây giày rối tung","['▁s', 'ản', '▁ph', 'ẩm', '▁h', 'ơi', '▁th', 'ừa', '▁chỉ', '▁,', '▁d', 'ây', '▁gi', 'ày', '▁shop', '▁v', 'ứt', '▁b', 'ừa', '▁b', 'ải', '▁,', '▁d', 'ây', '▁gi', 'ày', '▁r', 'ối', '▁t', 'ung']","[0, 19, 169, 35, 277, 13, 74, 12, 320, 229, 171, 22, 145, 33, 193, 308, 15, 1486, 14, 320, 14, 99, 171, 22, 145, 33, 193, 24, 242, 6, 160, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Đẹp lắm nha bạn nào muốn đi vừa thì lấy chuẩn size nha còn muốn mang thoải mái thì tăng 1 sz ạ mình sz 39 mình lấy 40 mang thoải mái ko to lắm đâu,-1,-1,1,-1,1,-1,-1,-1,đẹp lắm nha bạn nào muốn đi vừa thì lấy chuẩn size nha còn muốn mang thoải mái thì tăng 1 size ạ mình size 39 mình lấy 40 mang thoải mái không to lắm đâu,"['▁đ', 'ẹp', '▁l', 'ắm', '▁nha', '▁b', 'ạn', '▁nào', '▁muốn', '▁đi', '▁v', 'ừa', '▁thì', '▁l', 'ấy', '▁chu', 'ẩn', '▁size', '▁nha', '▁c', 'òn', '▁muốn', '▁m', 'ang', '▁tho', 'ải', '▁m', 'ái', '▁thì', '▁t', 'ăng', '▁1', '▁size', '▁ạ', '▁m', 'ình', '▁size', '▁39', '▁m', 'ình', '▁l', 'ấy', '▁40', '▁m', 'ang', '▁tho', 'ải', '▁m', 'ái', '▁kh', 'ông', '▁to', '▁l', 'ắm', '▁đ', 'âu']","[0, 8, 165, 10, 178, 87, 14, 90, 156, 360, 48, 15, 320, 61, 10, 49, 429, 375, 1082, 87, 5, 119, 360, 9, 86, 535, 99, 9, 205, 61, 6, 251, 303, 1082, 155, 9, 39, 1082, 10866, 9, 39, 10, 49, 4677, 9, 86, 535, 99, 9, 205, 25, 38, 270, 10, 178, 8, 101, 2, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
"Giày giống y như hình shop đăng, rất đẹp, rất hài lòng,tuy giao hàng hơi lâu, mất 3 tuần mới nhận được, cũng cảm ơn shop vì giày đẹp ❤️❤️❤️🥰🥰",-1,0,1,-1,-1,-1,-1,-1,"giày giống y như hình shop đăng, rất đẹp, rất hài lòng,tuy giao hàng hơi lâu, mất 3 tuần mới nhận được, cũng cảm ơn shop vì giày đẹp","['▁gi', 'ày', '▁gi', 'ống', '▁y', '▁như', '▁h', 'ình', '▁shop', '▁đ', 'ăng', ',', '▁r', 'ất', '▁đ', 'ẹp', ',', '▁r', 'ất', '▁h', 'ài', '▁l', 'òng', ',', 'tuy', '▁gi', 'ao', '▁h', 'àng', '▁h', 'ơi', '▁l', 'âu', ',', '▁m', 'ất', '▁3', '▁tu', 'ần', '▁m', 'ới', '▁nh', 'ận', '▁đ', 'ược', ',', '▁c', 'ũng', '▁cảm', '▁ơn', '▁shop', '▁vì', '▁gi', 'ày', '▁đ', 'ẹp']","[0, 33, 193, 33, 164, 170, 65, 13, 39, 308, 8, 251, 14665, 24, 51, 8, 165, 14665, 24, 51, 13, 96, 10, 295, 14665, 9990, 33, 44, 13, 79, 13, 74, 10, 101, 14665, 9, 51, 691, 362, 76, 9, 54, 18, 138, 8, 103, 14665, 5, 93, 352, 450, 308, 327, 33, 193, 8, 165, 2, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
Giày rất đẹp giá rẻ nữa chưs shop nhiệt tình sipper thân thiện ncl mn đừng ngần ngại hãy nên mua,1,1,1,-1,-1,1,-1,-1,giày rất đẹp giá rẻ nữa chưs shop nhiệt tình siper thân thiện ncl mọi người đừng ngần ngại hãy nên mua,"['▁gi', 'ày', '▁r', 'ất', '▁đ', 'ẹp', '▁giá', '▁rẻ', '▁n', 'ữa', '▁chư', 's', '▁shop', '▁nh', 'iệt', '▁t', 'ình', '▁s', 'ip', 'er', '▁th', 'ân', '▁th', 'iện', '▁n', 'cl', '▁m', 'ọi', '▁ng', 'ười', '▁đ', 'ừng', '▁ng', 'ần', '▁ng', 'ại', '▁hãy', '▁n', 'ên', '▁mua']","[0, 33, 193, 24, 51, 8, 165, 224, 752, 16, 174, 3173, 14659, 308, 18, 282, 6, 39, 19, 648, 267, 12, 91, 12, 263, 16, 3419, 9, 301, 23, 92, 8, 328, 23, 76, 23, 63, 1124, 16, 31, 183, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Viettel TB: Gói ST30K gia hạn không thành công. Quý khách tiếp tục truy cập theo gói Mobile Internet đang sử dụng (nếu có). Để biết thêm thông tin về các ưu đãi khác, vui lòng bấm gọi *098# hoặc truy cập My Viettel tại https://viettel.vn/goidata . Chi tiết LH 198 (0đ). Trân trọng.",-1,-1,-1,-1,-1,-1,-1,2,"vietel tb: gói st30k gia hạn không thành công. quý khách tiếp tục truy cập theo gói mobile internet đang sử dụng (nếu có). để biết thêm thông tin về các ưu đãi khác, vui lòng bấm gọi 098 hoặc truy cập my vietel tại . chi tiết lh 198 (0đ). trân trọng.","['▁vi', 'et', 'el', '▁tb', ':', '▁g', 'ói', '▁st', '30', 'k', '▁g', 'ia', '▁h', 'ạn', '▁kh', 'ông', '▁th', 'ành', '▁c', 'ông', '.', '▁quý', '▁kh', 'ách', '▁tiếp', '▁t', 'ục', '▁tr', 'uy', '▁c', 'ập', '▁th', 'eo', '▁g', 'ói', '▁mo', 'bi', 'le', '▁in', 'tern', 'et', '▁đ', 'ang', '▁sử', '▁d', 'ụng', '▁(', 'nếu', '▁có', ').', '▁để', '▁b', 'iết', '▁th', 'êm', '▁th', 'ông', '▁t', 'in', '▁về', '▁c', 'ác', '▁ưu', '▁đ', 'ãi', '▁kh', 'ác', ',', '▁v', 'ui', '▁l', 'òng', '▁b', 'ấm', '▁g', 'ọi', '▁0', '98', '▁ho', 'ặc', '▁tr', 'uy', '▁c', 'ập', '▁my', '▁vi', 'et', 'el', '▁t', 'ại', '▁.', '▁chi', '▁t', 'iết', '▁lh', '▁1', '98', '▁(0', 'đ', ').', '▁tr', 'ân', '▁tr', 'ọng', '.']","[0, 529, 574, 803, 8630, 14693, 20, 313, 1436, 4281, 14651, 20, 457, 13, 90, 25, 38, 12, 220, 5, 38, 14660, 1930, 25, 391, 609, 6, 342, 26, 43, 5, 332, 12, 254, 20, 313, 1271, 2002, 672, 858, 4445, 574, 8, 86, 683, 22, 374, 538, 5042, 41, 1890, 151, 14, 152, 12, 284, 12, 38, 6, 102, 206, 5, 158, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"Giày êm chân, nhẹ, dáng chuẩn, màu giao chuẩn",-1,-1,1,1,-1,-1,-1,-1,"giày êm chân, nhẹ, dáng chuẩn, màu giao chuẩn","['▁gi', 'ày', '▁êm', '▁ch', 'ân', ',', '▁nhẹ', ',', '▁d', 'áng', '▁chu', 'ẩn', ',', '▁màu', '▁gi', 'ao', '▁chu', 'ẩn']","[0, 33, 193, 1526, 11, 91, 14665, 943, 14665, 22, 207, 429, 375, 14665, 484, 33, 44, 429, 375, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Giày đẹp đúng mẫu chất mềm giao hàng hơi lâu shop phục vụ tốttt,-1,0,1,1,-1,1,-1,-1,giày đẹp đúng mẫu chất mềm giao hàng hơi lâu shop phục vụ tốt,"['▁gi', 'ày', '▁đ', 'ẹp', '▁đ', 'úng', '▁m', 'ẫu', '▁ch', 'ất', '▁mềm', '▁gi', 'ao', '▁h', 'àng', '▁h', 'ơi', '▁l', 'âu', '▁shop', '▁ph', 'ục', '▁vụ', '▁t', 'ốt']","[0, 33, 193, 8, 165, 8, 208, 9, 869, 11, 51, 1430, 33, 44, 13, 79, 13, 74, 10, 101, 308, 35, 342, 695, 6, 185, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày chất lượng hơn so với giá, rất xinh luôn ạ",-1,-1,-1,1,-1,-1,-1,-1,"giày chất lượng hơn so với giá, rất xinh luôn ạ","['▁gi', 'ày', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁h', 'ơn', '▁so', '▁v', 'ới', '▁giá', ',', '▁r', 'ất', '▁x', 'inh', '▁luôn', '▁ạ']","[0, 33, 193, 11, 51, 10, 69, 4, 13, 124, 714, 15, 54, 224, 14665, 24, 51, 34, 81, 166, 155, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Dày dặn,hàng rất đẹp,giao hàng nhanh lắm luôn,đóng gói chắc chắn",-1,1,1,1,-1,1,-1,-1,"dày dặn,hàng rất đẹp,giao hàng nhanh lắm luôn,đóng gói chắc chắn","['▁d', 'ày', '▁d', 'ặn', ',', 'hàng', '▁r', 'ất', '▁đ', 'ẹp', ',', 'gi', 'ao', '▁h', 'àng', '▁nha', 'nh', '▁l', 'ắm', '▁luôn', ',', 'đóng', '▁g', 'ói', '▁ch', 'ắc', '▁ch', 'ắn']","[0, 22, 193, 22, 1143, 14665, 6910, 24, 51, 8, 165, 14665, 1417, 44, 13, 79, 87, 7, 10, 178, 166, 14665, 6491, 20, 313, 11, 181, 11, 307, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
h is a good name to have in the game but too many players don’t like him so they don’t have to play,-1,-1,-1,-1,-1,-1,-1,2,h is a god name to have in the game but to many players dont like him so they dont have to play,"['▁h', '▁is', '▁a', '▁g', 'od', '▁n', 'ame', '▁to', '▁ha', 've', '▁in', '▁t', 'he', '▁g', 'ame', '▁b', 'ut', '▁to', '▁m', 'any', '▁pl', 'ay', 'ers', '▁do', 'nt', '▁l', 'ike', '▁h', 'im', '▁so', '▁they', '▁do', 'nt', '▁ha', 've', '▁to', '▁pl', 'ay']","[0, 13, 2616, 40, 20, 2007, 16, 537, 270, 871, 547, 858, 6, 759, 20, 537, 14, 1221, 270, 9, 8151, 2415, 46, 3935, 452, 4506, 10, 991, 13, 266, 714, 7381, 452, 4506, 871, 547, 270, 2415, 46, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"hình ảnh chỉ mang tính chất nhận xu, giày cũng tạm ổn",-1,-1,-1,-1,-1,-1,2,-1,"hình ảnh chỉ mang tính chất nhận xu, giày cũng tạm ổn","['▁h', 'ình', '▁ảnh', '▁chỉ', '▁m', 'ang', '▁t', 'ính', '▁ch', 'ất', '▁nh', 'ận', '▁xu', ',', '▁gi', 'ày', '▁c', 'ũng', '▁t', 'ạm', '▁ổn']","[0, 13, 39, 444, 229, 9, 86, 6, 261, 11, 51, 18, 138, 420, 14665, 33, 193, 5, 93, 6, 479, 645, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Giày bên ngoài đẹp hơn hình ảnh em chụp nha. Nên mua. Mà giá rẻ nữa.,1,-1,1,-1,-1,-1,-1,-1,giày bên ngoài đẹp hơn hình ảnh em chụp nha. nên mua. mà giá rẻ nữa.,"['▁gi', 'ày', '▁b', 'ên', '▁ngo', 'ài', '▁đ', 'ẹp', '▁h', 'ơn', '▁h', 'ình', '▁ảnh', '▁em', '▁ch', 'ụp', '▁nha', '.', '▁n', 'ên', '▁mua', '.', '▁mà', '▁giá', '▁rẻ', '▁n', 'ữa', '.']","[0, 33, 193, 14, 31, 445, 96, 8, 165, 13, 124, 13, 39, 444, 95, 11, 792, 87, 14660, 16, 31, 183, 14660, 50, 224, 752, 16, 174, 14660, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ko nghĩ đẹp đến vậy,-1,-1,1,-1,-1,-1,-1,-1,không nghĩ đẹp đến vậy,"['▁kh', 'ông', '▁nghĩ', '▁đ', 'ẹp', '▁đ', 'ến', '▁v', 'ậy']","[0, 25, 38, 430, 8, 165, 8, 195, 15, 179, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Hàng đẹp và với giá tiền này thì quá là ổn , chất dày đẹp , chất lượng , cho 5 sao",-1,-1,1,1,-1,-1,-1,-1,"hàng đẹp và với giá tiền này thì quá là ổn , chất dày đẹp , chất lượng , cho 5 sao","['▁h', 'àng', '▁đ', 'ẹp', '▁và', '▁v', 'ới', '▁giá', '▁t', 'iền', '▁này', '▁thì', '▁quá', '▁là', '▁ổn', '▁,', '▁ch', 'ất', '▁d', 'ày', '▁đ', 'ẹp', '▁,', '▁ch', 'ất', '▁l', 'ượ', 'ng', '▁,', '▁cho', '▁5', '▁s', 'ao']","[0, 13, 79, 8, 165, 62, 15, 54, 224, 6, 209, 75, 61, 115, 29, 645, 171, 11, 51, 22, 193, 8, 165, 171, 11, 51, 10, 69, 4, 171, 71, 253, 19, 44, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Giày đẹp lắm ạ,giao sớm nữa,đóng gói kĩ càng nữa nhưng mà hộp hơi móp 1 xíu mà quan trọng là giày đẹp lắm luôn",-1,1,1,-1,-1,1,-1,-1,"giày đẹp lắm ạ,giao sớm nữa,đóng gói kĩ càng nữa nhưng mà hộp hơi móp 1 xíu mà quan trọng là giày đẹp lắm luôn","['▁gi', 'ày', '▁đ', 'ẹp', '▁l', 'ắm', '▁ạ', ',', 'gi', 'ao', '▁s', 'ớm', '▁n', 'ữa', ',', 'đóng', '▁g', 'ói', '▁kĩ', '▁c', 'àng', '▁n', 'ữa', '▁như', 'ng', '▁mà', '▁hộp', '▁h', 'ơi', '▁m', 'óp', '▁1', '▁x', 'íu', '▁mà', '▁qu', 'an', '▁tr', 'ọng', '▁là', '▁gi', 'ày', '▁đ', 'ẹp', '▁l', 'ắm', '▁luôn']","[0, 33, 193, 8, 165, 10, 178, 155, 14665, 1417, 44, 19, 814, 16, 174, 14665, 6491, 20, 313, 1546, 5, 79, 16, 174, 65, 4, 50, 1084, 13, 74, 9, 1116, 303, 34, 1258, 50, 37, 67, 26, 382, 29, 33, 193, 8, 165, 10, 178, 166, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
